order_id,order_date,region,channel,customer_id,product_id,units,revenue,status
ORD-125386,2025-04-13,LATAM,Web,CUST-2423,SKU-1010,5,269.93,fulfilled
ORD-125387,2024-11-30,EMEA,Web,CUST-4209,SKU-1013,4,296.63,fulfilled
ORD-125388,2025-07-29,LATAM,Wholesale,CUST-4326,SKU-1015,2,156.96,fulfilled
ORD-125389,2024-11-04,AMER,Retail,CUST-4364,SKU-1021,1,16.5,fulfilled
ORD-125390,2025-12-04,APAC,Wholesale,CUST-4021,SKU-1010,1,50.51,refunded
ORD-125391,2024-07-22,AMER,Retail,CUST-1405,SKU-1020,1,79.57,fulfilled
ORD-125392,2024-04-20,APAC,Wholesale,CUST-3360,SKU-1013,2,231.63,fulfilled
ORD-125393,2024-05-18,EMEA,Retail,CUST-2575,SKU-1011,5,129.79,refunded
ORD-125394,2024-11-14,EMEA,Wholesale,CUST-3115,SKU-1003,5,811.36,fulfilled
ORD-125395,2024-11-20,LATAM,Wholesale,CUST-2834,SKU-1006,4,303.61,fulfilled
ORD-125396,2025-05-04,LATAM,Retail,CUST-4936,SKU-1019,1,17.82,fulfilled
ORD-125397,2025-09-05,EMEA,Web,CUST-1779,SKU-1010,4,160.33,fulfilled
ORD-125398,2025-07-03,EMEA,Wholesale,CUST-2166,SKU-1010,5,253.6,fulfilled
ORD-125399,2024-04-13,APAC,Retail,CUST-2314,SKU-1011,1,25.74,fulfilled
ORD-125400,2024-07-01,APAC,Wholesale,CUST-4333,SKU-1011,4,84.18,fulfilled
ORD-125401,2024-01-24,AMER,Web,CUST-1769,SKU-1001,4,580.76,fulfilled
ORD-125402,2025-07-30,EMEA,Wholesale,CUST-4688,SKU-1002,1,222.39,fulfilled
ORD-125403,2024-04-04,AMER,Wholesale,CUST-2963,SKU-1013,5,529.22,cancelled
ORD-125404,2024-01-18,AMER,Wholesale,CUST-1650,SKU-1018,1,53.15,cancelled
ORD-125405,2025-10-01,LATAM,Retail,CUST-2108,SKU-1004,2,286.15,fulfilled
ORD-125406,2025-01-01,LATAM,Web,CUST-2991,SKU-1008,1,100.02,fulfilled
ORD-125407,2024-06-18,EMEA,Retail,CUST-2736,SKU-1014,5,407.51,fulfilled
ORD-125408,2024-09-20,AMER,Retail,CUST-2007,SKU-1015,1,77.55,fulfilled
ORD-125409,2025-01-19,EMEA,Web,CUST-1339,SKU-1012,3,244.27,fulfilled
ORD-125410,2025-11-22,AMER,Web,CUST-3234,SKU-1001,4,605.92,refunded
ORD-125411,2025-09-19,EMEA,Retail,CUST-4809,SKU-1004,3,361.23,fulfilled
ORD-125412,2024-10-25,LATAM,Retail,CUST-1673,SKU-1010,4,178.59,fulfilled
ORD-125413,2024-06-09,AMER,Wholesale,CUST-2772,SKU-1008,1,107.33,fulfilled
ORD-125414,2024-03-11,AMER,Web,CUST-1068,SKU-1005,2,54.2,fulfilled
ORD-125415,2025-04-11,LATAM,Retail,CUST-3535,SKU-1012,3,250.69,fulfilled
ORD-125416,2025-08-24,LATAM,Wholesale,CUST-4899,SKU-1013,2,146.98,fulfilled
ORD-125417,2025-06-15,EMEA,Web,CUST-2318,SKU-1021,3,59.59,fulfilled
ORD-125418,2024-10-22,AMER,Retail,CUST-2665,SKU-1014,1,62.18,fulfilled
ORD-125419,2024-04-26,AMER,Retail,CUST-3939,SKU-1005,1,34.38,cancelled
ORD-125420,2025-05-10,LATAM,Retail,CUST-4188,SKU-1006,5,589.1,fulfilled
ORD-125421,2025-10-01,APAC,Web,CUST-2679,SKU-1004,2,280.17,fulfilled
ORD-125422,2024-03-13,EMEA,Retail,CUST-3391,SKU-1002,2,447.89,fulfilled
ORD-125423,2024-03-08,EMEA,Wholesale,CUST-3718,SKU-1021,3,60.55,fulfilled
ORD-125424,2025-03-31,AMER,Web,CUST-3314,SKU-1004,2,321.63,fulfilled
ORD-125425,2025-09-06,EMEA,Web,CUST-4336,SKU-1006,2,145.93,fulfilled
ORD-125426,2024-04-24,APAC,Retail,CUST-1108,SKU-1006,3,412.12,fulfilled
ORD-125427,2024-08-15,EMEA,Wholesale,CUST-1407,SKU-1010,2,94.04,fulfilled
ORD-125428,2025-12-02,AMER,Retail,CUST-1633,SKU-1015,5,349.89,fulfilled
ORD-125429,2024-01-26,AMER,Wholesale,CUST-3263,SKU-1011,5,109.66,refunded
ORD-125430,2024-04-26,LATAM,Wholesale,CUST-1069,SKU-1014,1,85.99,fulfilled
ORD-125431,2025-12-17,LATAM,Wholesale,CUST-1995,SKU-1003,4,663.84,refunded
ORD-125432,2025-10-13,AMER,Web,CUST-4598,SKU-1021,4,70.26,cancelled
ORD-125433,2025-08-08,LATAM,Wholesale,CUST-3278,SKU-1018,2,91.21,fulfilled
ORD-125434,2025-11-15,EMEA,Wholesale,CUST-3580,SKU-1001,4,579.66,cancelled
ORD-125435,2024-05-12,APAC,Web,CUST-3176,SKU-1009,2,247.26,refunded
ORD-125436,2025-11-06,AMER,Retail,CUST-4320,SKU-1010,1,36.73,fulfilled
ORD-125437,2025-12-10,LATAM,Web,CUST-4818,SKU-1005,3,62.49,fulfilled
ORD-125438,2024-08-02,LATAM,Web,CUST-3905,SKU-1019,1,13.34,fulfilled
ORD-125439,2024-11-20,LATAM,Wholesale,CUST-2945,SKU-1018,4,140.51,fulfilled
ORD-125440,2025-10-26,AMER,Retail,CUST-1923,SKU-1014,2,135.58,fulfilled
ORD-125441,2025-03-12,AMER,Retail,CUST-3970,SKU-1010,3,194.3,fulfilled
ORD-125442,2024-07-26,AMER,Retail,CUST-2729,SKU-1001,3,475.86,fulfilled
ORD-125443,2024-09-10,LATAM,Retail,CUST-3390,SKU-1005,5,118.4,fulfilled
ORD-125444,2025-04-16,APAC,Retail,CUST-2355,SKU-1020,3,225.17,refunded
ORD-125445,2025-12-09,APAC,Web,CUST-4369,SKU-1005,2,46.73,fulfilled
ORD-125446,2024-11-26,AMER,Web,CUST-4448,SKU-1011,4,82.75,fulfilled
ORD-125447,2025-12-01,AMER,Wholesale,CUST-2882,SKU-1003,1,219.87,fulfilled
ORD-125448,2025-08-27,LATAM,Web,CUST-2321,SKU-1013,1,70.04,fulfilled
ORD-125449,2025-10-04,AMER,Wholesale,CUST-3524,SKU-1003,2,328.79,fulfilled
ORD-125450,2024-07-10,EMEA,Wholesale,CUST-2737,SKU-1017,3,285.53,fulfilled
ORD-125451,2024-04-18,AMER,Retail,CUST-1212,SKU-1015,4,398.63,fulfilled
ORD-125452,2024-03-01,EMEA,Wholesale,CUST-3442,SKU-1016,2,95.48,fulfilled
ORD-125453,2024-05-08,LATAM,Retail,CUST-1963,SKU-1006,1,124.76,fulfilled
ORD-125454,2024-10-31,LATAM,Retail,CUST-2197,SKU-1010,4,166.9,fulfilled
ORD-125455,2025-05-25,EMEA,Retail,CUST-3716,SKU-1004,4,641.97,refunded
ORD-125456,2024-08-08,EMEA,Web,CUST-1964,SKU-1017,1,87.4,fulfilled
ORD-125457,2025-07-29,APAC,Retail,CUST-3963,SKU-1002,1,211.83,refunded
ORD-125458,2024-06-14,LATAM,Web,CUST-3130,SKU-1001,5,770.03,fulfilled
ORD-125459,2024-11-25,APAC,Retail,CUST-2443,SKU-1018,3,123.44,fulfilled
ORD-125460,2024-03-02,AMER,Web,CUST-2328,SKU-1010,5,286.13,refunded
ORD-125461,2025-11-10,AMER,Wholesale,CUST-1470,SKU-1020,2,121.51,refunded
ORD-125462,2025-02-03,LATAM,Wholesale,CUST-2914,SKU-1017,2,209.41,fulfilled
ORD-125463,2024-06-09,APAC,Web,CUST-2472,SKU-1015,3,290,refunded
ORD-125464,2025-06-15,EMEA,Retail,CUST-3757,SKU-1001,5,945.92,refunded
ORD-125465,2024-07-31,APAC,Retail,CUST-2064,SKU-1009,2,230.16,fulfilled
ORD-125466,2024-09-07,AMER,Retail,CUST-3638,SKU-1015,4,275.79,fulfilled
ORD-125467,2024-05-30,LATAM,Retail,CUST-1454,SKU-1008,4,370.5,fulfilled
ORD-125468,2024-07-09,APAC,Web,CUST-1206,SKU-1001,2,328.44,fulfilled
ORD-125469,2025-04-05,AMER,Wholesale,CUST-1143,SKU-1002,5,1174.51,refunded
ORD-125470,2024-10-24,AMER,Wholesale,CUST-3220,SKU-1009,3,255.15,fulfilled
ORD-125471,2025-04-15,EMEA,Retail,CUST-3135,SKU-1007,4,127.02,refunded
ORD-125472,2024-03-23,AMER,Retail,CUST-2086,SKU-1006,2,208.66,fulfilled
ORD-125473,2024-12-26,APAC,Wholesale,CUST-3324,SKU-1014,1,61.03,fulfilled
ORD-125474,2024-10-27,APAC,Wholesale,CUST-3945,SKU-1020,2,122.49,cancelled
ORD-125475,2025-02-21,AMER,Wholesale,CUST-4725,SKU-1009,3,353.56,cancelled
ORD-125476,2025-01-17,AMER,Web,CUST-2756,SKU-1002,5,967.21,fulfilled
ORD-125477,2024-05-14,AMER,Wholesale,CUST-3941,SKU-1005,3,76.39,fulfilled
ORD-125478,2025-02-15,APAC,Retail,CUST-2782,SKU-1002,3,742.28,cancelled
ORD-125479,2024-05-06,LATAM,Wholesale,CUST-1731,SKU-1001,5,1043.35,fulfilled
ORD-125480,2025-09-12,AMER,Web,CUST-1997,SKU-1010,3,118.49,fulfilled
ORD-125481,2025-05-26,LATAM,Web,CUST-1162,SKU-1006,1,130.57,fulfilled
ORD-125482,2025-08-13,APAC,Retail,CUST-3340,SKU-1019,5,71.37,fulfilled
ORD-125483,2024-07-03,AMER,Retail,CUST-3916,SKU-1020,5,372.52,fulfilled
ORD-125484,2024-08-08,LATAM,Wholesale,CUST-4000,SKU-1021,2,37.76,fulfilled
ORD-125485,2025-04-27,APAC,Web,CUST-4662,SKU-1014,1,90.17,fulfilled
ORD-125486,2025-10-10,APAC,Wholesale,CUST-2318,SKU-1014,2,146.23,fulfilled
ORD-125487,2025-06-11,AMER,Web,CUST-3318,SKU-1004,5,890.74,fulfilled
ORD-125488,2025-12-13,EMEA,Wholesale,CUST-1860,SKU-1003,5,846.77,fulfilled
ORD-125489,2024-03-05,APAC,Wholesale,CUST-4977,SKU-1004,3,577.23,fulfilled
ORD-125490,2025-10-03,LATAM,Web,CUST-2396,SKU-1016,1,35.54,cancelled
ORD-125491,2024-07-01,EMEA,Retail,CUST-2296,SKU-1014,2,165.96,fulfilled
ORD-125492,2025-09-13,APAC,Retail,CUST-1731,SKU-1014,1,59.96,fulfilled
ORD-125493,2025-12-31,AMER,Retail,CUST-2770,SKU-1010,3,140.26,cancelled
ORD-125494,2024-01-30,EMEA,Retail,CUST-3573,SKU-1010,1,50.43,fulfilled
ORD-125495,2024-04-22,EMEA,Web,CUST-3905,SKU-1002,4,879.48,refunded
ORD-125496,2024-08-30,EMEA,Web,CUST-3673,SKU-1015,5,343.02,fulfilled
ORD-125497,2024-11-04,AMER,Web,CUST-3338,SKU-1013,2,157.14,fulfilled
ORD-125498,2025-11-18,AMER,Wholesale,CUST-3145,SKU-1021,5,76.08,refunded
ORD-125499,2025-04-22,APAC,Web,CUST-4364,SKU-1007,2,68.75,fulfilled
ORD-125500,2025-08-22,LATAM,Retail,CUST-2538,SKU-1002,2,363.15,refunded
ORD-125501,2025-06-16,AMER,Retail,CUST-4040,SKU-1013,4,427.03,fulfilled
ORD-125502,2024-09-18,EMEA,Wholesale,CUST-4214,SKU-1002,3,528.61,refunded
ORD-125503,2025-01-27,LATAM,Retail,CUST-3660,SKU-1014,4,305.27,refunded
ORD-125504,2024-05-24,LATAM,Wholesale,CUST-4523,SKU-1003,1,274.37,fulfilled
ORD-125505,2024-12-30,APAC,Web,CUST-1895,SKU-1004,3,462.82,refunded
ORD-125506,2025-11-07,AMER,Wholesale,CUST-2958,SKU-1002,5,973.39,fulfilled
ORD-125507,2025-03-07,AMER,Retail,CUST-2300,SKU-1010,5,285.83,fulfilled
ORD-125508,2025-12-25,APAC,Web,CUST-1405,SKU-1014,4,258.02,fulfilled
ORD-125509,2024-10-22,LATAM,Web,CUST-3321,SKU-1003,5,805.78,fulfilled
ORD-125510,2024-11-16,AMER,Web,CUST-1234,SKU-1006,3,245.31,fulfilled
ORD-125511,2025-12-22,APAC,Web,CUST-3860,SKU-1006,5,439.41,cancelled
ORD-125512,2025-11-16,AMER,Wholesale,CUST-1148,SKU-1009,3,231.64,fulfilled
ORD-125513,2024-05-15,EMEA,Wholesale,CUST-2472,SKU-1004,4,670.41,fulfilled
ORD-125514,2024-02-22,APAC,Retail,CUST-3493,SKU-1017,1,103.37,fulfilled
ORD-125515,2025-12-24,AMER,Wholesale,CUST-2897,SKU-1015,1,75.23,refunded
ORD-125516,2025-02-18,APAC,Wholesale,CUST-4120,SKU-1020,4,323.91,fulfilled
ORD-125517,2024-03-01,EMEA,Wholesale,CUST-4510,SKU-1021,5,99.33,fulfilled
ORD-125518,2024-02-15,EMEA,Retail,CUST-1166,SKU-1010,4,245,cancelled
ORD-125519,2025-05-25,EMEA,Retail,CUST-1193,SKU-1001,1,203.43,fulfilled
ORD-125520,2025-09-22,APAC,Web,CUST-3747,SKU-1021,3,50.95,fulfilled
ORD-125521,2025-08-23,LATAM,Wholesale,CUST-1605,SKU-1012,5,325.5,refunded
ORD-125522,2024-09-30,AMER,Retail,CUST-3540,SKU-1012,4,225.51,fulfilled
ORD-125523,2025-01-16,APAC,Retail,CUST-3873,SKU-1007,4,101.81,fulfilled
ORD-125524,2024-04-02,APAC,Wholesale,CUST-2773,SKU-1005,3,85.21,fulfilled
ORD-125525,2024-02-22,APAC,Web,CUST-3745,SKU-1007,2,49.21,refunded
ORD-125526,2024-08-01,LATAM,Retail,CUST-4442,SKU-1001,1,149.33,fulfilled
ORD-125527,2024-01-02,AMER,Web,CUST-2324,SKU-1019,2,28.71,fulfilled
ORD-125528,2024-01-08,LATAM,Web,CUST-4013,SKU-1014,2,142.56,fulfilled
ORD-125529,2024-12-17,AMER,Web,CUST-3677,SKU-1015,2,147.3,fulfilled
ORD-125530,2024-07-23,LATAM,Retail,CUST-2464,SKU-1020,2,132.55,fulfilled
ORD-125531,2024-01-29,EMEA,Wholesale,CUST-4644,SKU-1004,5,786.61,fulfilled
ORD-125532,2025-04-09,AMER,Web,CUST-4835,SKU-1013,1,112.75,cancelled
ORD-125533,2025-12-27,APAC,Retail,CUST-1599,SKU-1004,1,137.66,fulfilled
ORD-125534,2025-01-24,AMER,Wholesale,CUST-2015,SKU-1006,3,277.86,fulfilled
ORD-125535,2025-11-07,APAC,Retail,CUST-3015,SKU-1010,4,147.94,refunded
ORD-125536,2025-09-11,APAC,Wholesale,CUST-2475,SKU-1017,5,392.02,cancelled
ORD-125537,2024-09-23,LATAM,Retail,CUST-1800,SKU-1017,1,86.66,cancelled
ORD-125538,2025-05-10,APAC,Wholesale,CUST-2354,SKU-1017,1,125.93,fulfilled
ORD-125539,2024-06-13,EMEA,Retail,CUST-3258,SKU-1004,2,356.85,refunded
ORD-125540,2025-05-07,EMEA,Web,CUST-1592,SKU-1010,2,116.39,fulfilled
ORD-125541,2024-06-24,LATAM,Wholesale,CUST-4700,SKU-1008,4,393.2,fulfilled
ORD-125542,2025-03-20,LATAM,Wholesale,CUST-1454,SKU-1001,4,791.28,fulfilled
ORD-125543,2024-12-10,EMEA,Web,CUST-2424,SKU-1001,4,648.96,fulfilled
ORD-125544,2025-09-14,EMEA,Retail,CUST-1748,SKU-1001,2,265.12,fulfilled
ORD-125545,2025-05-26,APAC,Retail,CUST-2064,SKU-1005,2,60.09,cancelled
ORD-125546,2025-09-02,APAC,Retail,CUST-2514,SKU-1017,5,460.76,cancelled
ORD-125547,2025-05-14,AMER,Retail,CUST-4900,SKU-1014,2,161.42,fulfilled
ORD-125548,2024-10-26,APAC,Retail,CUST-2893,SKU-1004,3,401.91,refunded
ORD-125549,2025-07-09,EMEA,Wholesale,CUST-1482,SKU-1010,2,98.27,refunded
ORD-125550,2025-12-31,AMER,Retail,CUST-3005,SKU-1006,4,374.94,cancelled
ORD-125551,2025-04-03,AMER,Web,CUST-1162,SKU-1008,3,315.37,refunded
ORD-125552,2024-12-06,APAC,Web,CUST-4775,SKU-1009,4,402.58,fulfilled
ORD-125553,2025-04-17,LATAM,Web,CUST-2618,SKU-1005,2,57.51,fulfilled
ORD-125554,2025-10-29,AMER,Retail,CUST-1765,SKU-1007,1,20.43,fulfilled
ORD-125555,2025-11-10,APAC,Retail,CUST-1266,SKU-1005,5,118.31,fulfilled
ORD-125556,2025-05-28,EMEA,Web,CUST-3648,SKU-1002,2,460.99,fulfilled
ORD-125557,2025-01-23,LATAM,Web,CUST-1852,SKU-1004,3,421.6,fulfilled
ORD-125558,2024-08-28,AMER,Retail,CUST-3412,SKU-1016,5,175.87,fulfilled
ORD-125559,2024-09-14,AMER,Web,CUST-2840,SKU-1008,1,67.62,fulfilled
ORD-125560,2025-01-07,AMER,Retail,CUST-2962,SKU-1018,1,50.32,cancelled
ORD-125561,2025-03-13,AMER,Web,CUST-1152,SKU-1015,5,453.2,cancelled
ORD-125562,2024-04-16,AMER,Retail,CUST-4902,SKU-1009,2,221.62,cancelled
ORD-125563,2025-12-11,EMEA,Web,CUST-3647,SKU-1021,4,66.63,cancelled
ORD-125564,2024-08-08,APAC,Wholesale,CUST-3840,SKU-1005,2,52.52,fulfilled
ORD-125565,2025-07-27,APAC,Retail,CUST-3229,SKU-1011,5,119.14,cancelled
ORD-125566,2025-07-18,EMEA,Web,CUST-2270,SKU-1002,5,1160.51,fulfilled
ORD-125567,2024-10-11,EMEA,Web,CUST-3966,SKU-1020,3,180.28,fulfilled
ORD-125568,2024-05-08,EMEA,Wholesale,CUST-4124,SKU-1014,3,283.17,fulfilled
ORD-125569,2025-11-07,APAC,Retail,CUST-1489,SKU-1004,5,724.79,fulfilled
ORD-125570,2025-06-15,LATAM,Wholesale,CUST-4852,SKU-1021,4,78.51,fulfilled
ORD-125571,2024-04-07,EMEA,Wholesale,CUST-2639,SKU-1013,3,302.47,refunded
ORD-125572,2024-11-02,AMER,Web,CUST-2674,SKU-1016,4,152.46,fulfilled
ORD-125573,2025-08-16,AMER,Web,CUST-3820,SKU-1007,5,121.72,cancelled
ORD-125574,2024-11-26,APAC,Web,CUST-4068,SKU-1007,3,70.19,fulfilled
ORD-125575,2024-11-21,LATAM,Retail,CUST-2820,SKU-1005,5,116.48,fulfilled
ORD-125576,2025-07-09,AMER,Web,CUST-2764,SKU-1001,1,149.21,fulfilled
ORD-125577,2025-06-26,APAC,Wholesale,CUST-4641,SKU-1001,1,183.42,fulfilled
ORD-125578,2025-05-31,AMER,Wholesale,CUST-4301,SKU-1015,3,265.73,fulfilled
ORD-125579,2024-12-02,EMEA,Wholesale,CUST-3769,SKU-1001,5,701.14,refunded
ORD-125580,2024-04-10,APAC,Web,CUST-1563,SKU-1014,4,420.97,fulfilled
ORD-125581,2025-02-16,EMEA,Web,CUST-2456,SKU-1009,1,100.16,cancelled
ORD-125582,2024-08-02,AMER,Wholesale,CUST-4295,SKU-1015,5,346.07,refunded
ORD-125583,2025-04-15,LATAM,Wholesale,CUST-4035,SKU-1008,2,215.91,fulfilled
ORD-125584,2025-12-10,AMER,Wholesale,CUST-2865,SKU-1001,3,387.48,refunded
ORD-125585,2024-05-15,LATAM,Retail,CUST-2065,SKU-1017,4,461.02,cancelled
ORD-125586,2025-10-26,AMER,Wholesale,CUST-4037,SKU-1020,5,265.79,fulfilled
ORD-125587,2025-12-19,LATAM,Wholesale,CUST-4034,SKU-1014,3,202.85,cancelled
ORD-125588,2025-07-11,AMER,Web,CUST-2999,SKU-1009,1,110.14,fulfilled
ORD-125589,2024-12-09,AMER,Retail,CUST-4679,SKU-1004,4,514.88,fulfilled
ORD-125590,2024-06-22,AMER,Web,CUST-1011,SKU-1012,3,265,cancelled
ORD-125591,2024-07-06,AMER,Wholesale,CUST-1223,SKU-1003,2,397.79,fulfilled
ORD-125592,2025-04-11,LATAM,Wholesale,CUST-1621,SKU-1008,1,99.28,fulfilled
ORD-125593,2024-03-14,LATAM,Retail,CUST-2606,SKU-1014,1,82.18,fulfilled
ORD-125594,2024-03-17,EMEA,Retail,CUST-3209,SKU-1002,2,412.55,fulfilled
ORD-125595,2025-10-21,APAC,Web,CUST-2372,SKU-1019,1,10.94,fulfilled
ORD-125596,2024-10-10,APAC,Wholesale,CUST-3750,SKU-1011,4,69.91,cancelled
ORD-125597,2025-08-05,APAC,Web,CUST-1809,SKU-1006,3,251.28,cancelled
ORD-125598,2024-08-09,AMER,Web,CUST-2431,SKU-1021,1,20.2,fulfilled
ORD-125599,2024-02-28,AMER,Web,CUST-1481,SKU-1021,4,90.18,fulfilled
ORD-125600,2024-10-22,LATAM,Web,CUST-1606,SKU-1015,5,336.24,fulfilled
ORD-125601,2025-02-18,LATAM,Wholesale,CUST-2846,SKU-1017,4,445.72,cancelled
ORD-125602,2024-04-24,APAC,Retail,CUST-1815,SKU-1007,3,97.55,fulfilled
ORD-125603,2024-06-09,APAC,Web,CUST-3160,SKU-1008,4,426.56,refunded
ORD-125604,2025-08-23,LATAM,Retail,CUST-1157,SKU-1002,4,678.98,cancelled
ORD-125605,2025-07-30,AMER,Web,CUST-3563,SKU-1016,2,87.11,fulfilled
ORD-125606,2024-05-21,LATAM,Wholesale,CUST-1395,SKU-1001,5,895.67,fulfilled
ORD-125607,2024-03-25,LATAM,Retail,CUST-2159,SKU-1005,5,137.38,refunded
ORD-125608,2024-02-11,EMEA,Retail,CUST-4796,SKU-1001,3,553.73,refunded
ORD-125609,2025-10-04,EMEA,Wholesale,CUST-1995,SKU-1008,3,236.68,fulfilled
ORD-125610,2025-02-07,LATAM,Web,CUST-3643,SKU-1007,1,25.13,refunded
ORD-125611,2025-08-24,AMER,Wholesale,CUST-1140,SKU-1005,2,42.65,fulfilled
ORD-125612,2025-03-05,APAC,Retail,CUST-4873,SKU-1010,3,175.74,refunded
ORD-125613,2024-07-27,APAC,Web,CUST-2656,SKU-1003,4,833.08,fulfilled
ORD-125614,2024-08-23,APAC,Wholesale,CUST-4612,SKU-1003,2,426.7,fulfilled
ORD-125615,2025-05-05,AMER,Retail,CUST-3175,SKU-1013,1,104.91,fulfilled
ORD-125616,2024-09-03,APAC,Retail,CUST-1694,SKU-1009,1,91.55,fulfilled
ORD-125617,2024-01-15,AMER,Retail,CUST-2050,SKU-1014,1,69.79,fulfilled
ORD-125618,2024-06-19,LATAM,Retail,CUST-3254,SKU-1011,3,77.93,fulfilled
ORD-125619,2025-08-27,APAC,Web,CUST-2149,SKU-1019,4,50.35,cancelled
ORD-125620,2025-07-30,APAC,Retail,CUST-3876,SKU-1003,5,1217.34,cancelled
ORD-125621,2025-09-01,EMEA,Web,CUST-4625,SKU-1004,1,133.21,fulfilled
ORD-125622,2024-11-04,LATAM,Web,CUST-3227,SKU-1020,2,118.91,fulfilled
ORD-125623,2024-04-10,AMER,Retail,CUST-1518,SKU-1021,1,23.15,fulfilled
ORD-125624,2025-06-21,LATAM,Wholesale,CUST-4613,SKU-1003,1,259.19,fulfilled
ORD-125625,2024-07-24,AMER,Retail,CUST-4751,SKU-1020,1,74.41,fulfilled
ORD-125626,2025-07-13,EMEA,Web,CUST-4864,SKU-1002,4,723.92,fulfilled
ORD-125627,2025-07-18,APAC,Wholesale,CUST-1166,SKU-1014,2,160.46,fulfilled
ORD-125628,2025-12-05,LATAM,Retail,CUST-2947,SKU-1013,5,345.44,fulfilled
ORD-125629,2024-03-27,LATAM,Web,CUST-1353,SKU-1001,3,577.65,fulfilled
ORD-125630,2024-09-26,APAC,Retail,CUST-4569,SKU-1003,2,365.44,fulfilled
ORD-125631,2024-03-14,APAC,Wholesale,CUST-1234,SKU-1015,3,295.09,fulfilled
ORD-125632,2025-05-13,LATAM,Wholesale,CUST-1471,SKU-1019,4,60.16,cancelled
ORD-125633,2024-03-04,EMEA,Wholesale,CUST-3894,SKU-1011,5,130.6,fulfilled
ORD-125634,2024-12-09,LATAM,Retail,CUST-2719,SKU-1002,2,338.51,cancelled
ORD-125635,2024-09-12,EMEA,Wholesale,CUST-3764,SKU-1002,5,810.17,fulfilled
ORD-125636,2025-05-07,EMEA,Web,CUST-4658,SKU-1008,3,316.17,cancelled
ORD-125637,2024-05-20,EMEA,Web,CUST-2257,SKU-1002,4,946,fulfilled
ORD-125638,2025-11-24,LATAM,Web,CUST-1412,SKU-1002,5,997.28,fulfilled
ORD-125639,2025-10-01,EMEA,Web,CUST-1554,SKU-1011,4,76.21,fulfilled
ORD-125640,2025-09-03,LATAM,Retail,CUST-4695,SKU-1010,3,113.68,fulfilled
ORD-125641,2024-08-29,LATAM,Wholesale,CUST-1121,SKU-1016,2,75.5,fulfilled
ORD-125642,2024-12-12,LATAM,Retail,CUST-3338,SKU-1001,4,629.68,fulfilled
ORD-125643,2024-01-09,EMEA,Wholesale,CUST-1866,SKU-1004,3,425.37,fulfilled
ORD-125644,2024-06-07,AMER,Retail,CUST-1645,SKU-1009,3,331.68,fulfilled
ORD-125645,2025-09-11,AMER,Web,CUST-4194,SKU-1003,5,839.05,fulfilled
ORD-125646,2025-05-01,EMEA,Wholesale,CUST-1799,SKU-1002,1,266.94,fulfilled
ORD-125647,2025-08-09,AMER,Web,CUST-3907,SKU-1010,5,213.99,fulfilled
ORD-125648,2024-05-22,EMEA,Web,CUST-3895,SKU-1002,4,1096.17,fulfilled
ORD-125649,2024-03-15,APAC,Wholesale,CUST-1553,SKU-1006,5,514.11,fulfilled
ORD-125650,2024-10-05,AMER,Retail,CUST-1880,SKU-1004,3,357.23,fulfilled
ORD-125651,2024-12-29,APAC,Web,CUST-4724,SKU-1016,2,89.12,fulfilled
ORD-125652,2024-05-13,EMEA,Web,CUST-2090,SKU-1020,4,376.77,refunded
ORD-125653,2024-05-03,AMER,Retail,CUST-2449,SKU-1020,4,313.28,fulfilled
ORD-125654,2025-09-06,AMER,Wholesale,CUST-1330,SKU-1004,1,139.11,fulfilled
ORD-125655,2025-06-14,AMER,Retail,CUST-2082,SKU-1008,5,577.93,fulfilled
ORD-125656,2024-10-29,EMEA,Retail,CUST-4664,SKU-1018,3,131.31,fulfilled
ORD-125657,2025-07-26,LATAM,Wholesale,CUST-3359,SKU-1012,1,72.72,fulfilled
ORD-125658,2024-08-27,EMEA,Retail,CUST-2718,SKU-1007,1,25.74,refunded
ORD-125659,2024-11-13,APAC,Wholesale,CUST-2878,SKU-1003,2,319.4,fulfilled
ORD-125660,2025-08-05,LATAM,Web,CUST-4154,SKU-1001,3,372.44,fulfilled
ORD-125661,2025-09-18,LATAM,Retail,CUST-3453,SKU-1013,4,304.22,fulfilled
ORD-125662,2024-11-28,LATAM,Retail,CUST-1984,SKU-1007,3,73.15,fulfilled
ORD-125663,2024-04-16,LATAM,Wholesale,CUST-1807,SKU-1018,4,220.58,fulfilled
ORD-125664,2024-07-30,APAC,Wholesale,CUST-2515,SKU-1009,2,216.31,fulfilled
ORD-125665,2024-12-11,APAC,Web,CUST-3527,SKU-1002,5,1013.07,cancelled
ORD-125666,2025-07-04,LATAM,Retail,CUST-2490,SKU-1004,5,685.92,refunded
ORD-125667,2024-12-05,EMEA,Retail,CUST-1312,SKU-1003,2,403.11,fulfilled
ORD-125668,2024-05-01,APAC,Wholesale,CUST-3545,SKU-1019,5,77.24,fulfilled
ORD-125669,2025-08-28,EMEA,Wholesale,CUST-1774,SKU-1001,2,326.27,fulfilled
ORD-125670,2025-05-07,AMER,Retail,CUST-4781,SKU-1008,2,189.72,fulfilled
ORD-125671,2024-03-18,AMER,Retail,CUST-1285,SKU-1020,1,87.75,fulfilled
ORD-125672,2024-07-27,EMEA,Web,CUST-1998,SKU-1013,2,182.99,fulfilled
ORD-125673,2025-12-06,LATAM,Web,CUST-2501,SKU-1006,5,494.36,fulfilled
