order_date,region,category,channel,units,revenue
2024-12-05,LATAM,Grocery,Retail,5,334.67
2024-12-19,EMEA,Home,Web,4,522.55
2024-06-20,EMEA,Electronics,Retail,6,769.88
2025-11-11,AMER,Outdoor,Web,2,185.31
2025-08-13,APAC,Home,Retail,3,265.53
2024-09-03,EMEA,Apparel,Web,4,304.58
2025-10-17,EMEA,Grocery,Retail,4,331.80
2025-10-19,LATAM,Home,Wholesale,6,287.36
2024-03-11,EMEA,Home,Wholesale,4,519.57
2025-05-17,APAC,Beauty,Wholesale,6,745.34
2025-02-04,EMEA,Home,Wholesale,5,803.79
2024-05-27,LATAM,Outdoor,Web,2,210.85
2024-09-06,EMEA,Apparel,Wholesale,7,686.42
2024-03-19,LATAM,Apparel,Retail,1,70.88
2025-03-01,LATAM,Grocery,Wholesale,6,476.73
2025-09-10,LATAM,Apparel,Retail,3,165.93
2025-09-28,AMER,Electronics,Web,4,516.61
2025-08-12,EMEA,Outdoor,Wholesale,2,179.51
2024-11-26,APAC,Grocery,Web,3,193.03
2024-03-15,AMER,Electronics,Wholesale,7,1286.83
2024-11-13,APAC,Electronics,Wholesale,6,455.12
2025-10-29,AMER,Apparel,Web,6,679.42
2024-05-10,APAC,Electronics,Web,6,604.10
2025-11-20,APAC,Electronics,Retail,2,157.29
2025-07-20,APAC,Apparel,Retail,6,560.23
2024-02-06,LATAM,Beauty,Retail,1,61.40
2025-08-02,AMER,Home,Wholesale,5,565.88
2025-08-30,AMER,Grocery,Web,4,365.30
2024-03-30,APAC,Grocery,Web,7,706.58
2024-11-16,APAC,Outdoor,Retail,5,382.40
2025-05-06,AMER,Grocery,Web,7,963.51
2024-11-25,EMEA,Outdoor,Retail,6,452.16
2025-03-17,APAC,Beauty,Retail,6,782.83
2024-12-21,APAC,Outdoor,Web,6,490.35
2024-12-04,EMEA,Grocery,Wholesale,5,579.93
2025-12-16,AMER,Home,Web,4,476.07
2024-11-24,AMER,Apparel,Retail,4,396.45
2024-01-21,AMER,Grocery,Web,4,486.78
2025-02-09,LATAM,Electronics,Retail,6,477.55
2025-11-06,EMEA,Beauty,Web,2,182.51
2024-02-11,EMEA,Apparel,Web,2,270.03
2024-05-20,AMER,Home,Retail,2,370.22
2025-03-19,EMEA,Electronics,Retail,1,81.07
2024-07-28,EMEA,Outdoor,Retail,3,406.31
2024-08-26,APAC,Grocery,Wholesale,5,401.97
2024-02-04,LATAM,Apparel,Wholesale,6,498.34
2025-08-19,EMEA,Home,Retail,3,384.98
2025-12-27,AMER,Electronics,Wholesale,5,609.03
2024-01-31,APAC,Outdoor,Retail,2,222.24
2025-05-07,EMEA,Home,Wholesale,5,663.76
2025-08-25,EMEA,Outdoor,Retail,7,926.93
2025-10-07,EMEA,Apparel,Web,6,565.84
2024-02-20,APAC,Outdoor,Web,3,390.15
2024-05-15,APAC,Grocery,Web,4,515.48
2024-03-09,EMEA,Electronics,Retail,5,724.83
2025-07-04,LATAM,Beauty,Retail,6,459.57
2025-05-16,AMER,Outdoor,Wholesale,6,1023.67
2025-09-15,EMEA,Electronics,Web,4,302.47
2024-07-17,APAC,Apparel,Retail,3,292.53
2024-09-13,AMER,Outdoor,Web,5,678.46
2025-11-15,AMER,Electronics,Retail,1,129.32
2024-03-30,LATAM,Apparel,Web,5,454.70
2025-08-14,EMEA,Beauty,Wholesale,7,584.59
2025-12-10,APAC,Apparel,Retail,1,87.25
2024-02-12,EMEA,Home,Web,3,350.38
2025-07-15,APAC,Grocery,Wholesale,3,340.89
2024-06-20,EMEA,Outdoor,Web,4,604.60
2025-01-26,AMER,Apparel,Web,7,1126.68
2025-06-01,EMEA,Beauty,Wholesale,5,656.30
2025-02-28,APAC,Beauty,Wholesale,6,722.81
2024-12-09,LATAM,Apparel,Wholesale,6,329.35
2024-02-29,AMER,Outdoor,Retail,2,287.10
2025-12-28,AMER,Apparel,Web,3,403.15
2024-10-15,AMER,Beauty,Wholesale,2,255.55
2024-01-11,AMER,Electronics,Wholesale,3,429.38
2024-08-30,AMER,Home,Web,6,704.53
2024-08-26,EMEA,Electronics,Wholesale,5,474.32
2024-10-22,EMEA,Grocery,Retail,1,85.27
2025-08-31,LATAM,Grocery,Web,6,441.93
2024-04-02,LATAM,Outdoor,Wholesale,1,102.08
2025-01-22,EMEA,Outdoor,Wholesale,5,682.91
2024-01-13,LATAM,Home,Wholesale,4,369.67
2024-08-27,APAC,Home,Retail,4,365.49
2024-03-09,EMEA,Electronics,Retail,6,904.46
2025-08-16,APAC,Beauty,Wholesale,1,86.32
2025-04-10,LATAM,Beauty,Wholesale,6,451.58
2025-03-03,EMEA,Beauty,Web,3,180.16
2025-01-26,LATAM,Apparel,Wholesale,2,184.36
2024-06-22,LATAM,Outdoor,Retail,3,297.12
2024-07-24,EMEA,Apparel,Wholesale,2,266.66
2025-11-28,APAC,Home,Retail,7,508.61
2025-02-08,EMEA,Apparel,Retail,7,712.61
2024-06-26,LATAM,Electronics,Retail,7,629.73
2025-10-30,AMER,Beauty,Web,3,324.44
2025-07-27,EMEA,Home,Retail,5,733.60
2025-07-03,APAC,Home,Wholesale,4,385.89
2024-05-29,LATAM,Home,Web,6,485.33
2025-12-01,AMER,Apparel,Web,6,792.66
2024-06-28,APAC,Electronics,Web,2,164.72
2024-03-16,AMER,Electronics,Web,4,680.44
2024-04-18,LATAM,Apparel,Web,5,523.78
2025-04-08,LATAM,Outdoor,Wholesale,6,442.82
2025-04-08,EMEA,Outdoor,Retail,3,365.63
2025-12-10,LATAM,Beauty,Web,1,75.21
2025-03-13,APAC,Beauty,Retail,2,182.83
2024-07-16,APAC,Outdoor,Web,2,204.43
2024-02-15,APAC,Apparel,Web,2,225.59
2025-06-26,AMER,Apparel,Wholesale,7,1208.44
2024-12-11,EMEA,Outdoor,Wholesale,3,295.31
2025-07-08,AMER,Apparel,Web,1,123.98
2025-03-23,EMEA,Apparel,Retail,3,228.79
2025-06-25,APAC,Home,Wholesale,1,89.17
2025-10-09,LATAM,Electronics,Web,1,69.76
2024-03-02,LATAM,Home,Wholesale,4,373.28
2025-03-07,AMER,Outdoor,Retail,4,676.01
2025-12-19,EMEA,Electronics,Wholesale,7,875.94
2024-11-11,EMEA,Apparel,Web,6,651.86
2025-12-29,LATAM,Grocery,Wholesale,2,102.29
2024-03-18,AMER,Beauty,Wholesale,4,517.31
2024-01-16,APAC,Outdoor,Retail,3,219.81
2025-01-16,EMEA,Beauty,Retail,4,503.89
2025-07-15,LATAM,Home,Web,2,127.91
2024-05-17,AMER,Apparel,Web,5,758.69
2025-02-17,EMEA,Outdoor,Web,6,803.18
2024-06-12,EMEA,Home,Wholesale,4,512.81
2024-08-26,EMEA,Apparel,Web,7,903.13
2025-10-05,AMER,Apparel,Wholesale,6,587.44
2025-09-03,LATAM,Apparel,Retail,2,148.43
2025-11-08,LATAM,Grocery,Web,3,201.99
2025-01-28,EMEA,Apparel,Web,2,257.08
2024-01-17,AMER,Grocery,Web,3,313.18
2025-12-30,EMEA,Electronics,Retail,3,356.84
2024-10-17,EMEA,Apparel,Web,3,319.67
2025-04-17,EMEA,Beauty,Retail,2,311.41
2024-09-30,AMER,Home,Web,4,396.50
2024-10-19,LATAM,Electronics,Wholesale,5,363.23
2025-02-16,AMER,Grocery,Wholesale,5,618.41
2025-04-03,LATAM,Grocery,Wholesale,4,399.00
2025-08-15,AMER,Beauty,Web,2,209.86
2024-06-06,LATAM,Outdoor,Web,2,150.93
2024-09-27,AMER,Apparel,Wholesale,4,370.24
2025-12-31,LATAM,Grocery,Web,6,421.54
2024-09-05,EMEA,Home,Wholesale,4,396.02
2025-01-25,AMER,Home,Web,2,322.64
2025-08-09,LATAM,Beauty,Web,6,362.32
2024-04-29,AMER,Grocery,Retail,2,374.62
2025-10-21,LATAM,Apparel,Retail,3,216.34
2024-10-12,EMEA,Outdoor,Wholesale,3,217.97
2025-09-04,LATAM,Electronics,Wholesale,2,143.12
2024-01-26,APAC,Electronics,Retail,1,118.74
2025-09-20,LATAM,Apparel,Wholesale,7,545.04
2025-05-08,EMEA,Electronics,Web,2,209.11
2024-09-06,LATAM,Apparel,Retail,5,277.11
2025-03-07,EMEA,Beauty,Wholesale,1,68.14
2024-02-25,LATAM,Grocery,Web,6,534.45
2025-09-18,LATAM,Outdoor,Retail,7,392.09
2025-06-28,LATAM,Grocery,Wholesale,7,515.02
2025-07-02,LATAM,Beauty,Retail,3,217.51
2024-09-11,LATAM,Electronics,Retail,2,96.96
2024-08-03,LATAM,Grocery,Wholesale,3,217.13
2024-01-03,APAC,Home,Web,4,470.20
2025-03-15,EMEA,Home,Retail,4,347.30
2024-08-19,LATAM,Outdoor,Wholesale,1,54.80
2025-08-10,LATAM,Outdoor,Wholesale,2,167.58
2024-07-25,LATAM,Grocery,Wholesale,4,246.80
2024-02-05,APAC,Grocery,Web,6,610.50
2024-01-05,AMER,Apparel,Wholesale,2,258.46
2025-05-20,AMER,Electronics,Wholesale,2,351.29
2025-10-11,APAC,Grocery,Wholesale,3,226.08
2024-03-19,AMER,Apparel,Retail,4,756.70
2025-01-31,LATAM,Outdoor,Retail,2,182.18
2024-03-29,LATAM,Outdoor,Web,6,578.75
2024-11-13,LATAM,Electronics,Web,1,72.33
2025-01-03,EMEA,Home,Wholesale,5,613.76
2025-08-06,APAC,Home,Retail,3,221.47
2025-10-06,APAC,Outdoor,Retail,4,298.19
2024-04-29,EMEA,Grocery,Retail,6,696.72
2024-04-29,AMER,Outdoor,Web,7,965.41
2025-07-05,AMER,Outdoor,Wholesale,4,572.78
2024-01-19,APAC,Apparel,Wholesale,4,476.96
2024-05-27,APAC,Apparel,Web,5,508.51
2024-04-15,LATAM,Grocery,Retail,2,184.61
2025-07-29,AMER,Outdoor,Retail,3,325.01
2024-03-14,AMER,Beauty,Web,3,418.51
2025-02-11,AMER,Grocery,Wholesale,5,646.34
2024-07-03,EMEA,Outdoor,Web,4,355.01
2024-01-26,EMEA,Apparel,Web,5,674.96
2024-02-25,APAC,Electronics,Retail,6,760.37
2024-01-09,EMEA,Home,Retail,2,192.20
2025-09-22,APAC,Grocery,Web,5,403.33
2024-07-01,LATAM,Grocery,Web,1,86.44
2025-10-18,LATAM,Home,Wholesale,6,299.39
2025-04-25,AMER,Grocery,Retail,4,623.65
2024-02-16,LATAM,Beauty,Web,1,80.57
2024-01-16,APAC,Electronics,Retail,6,531.35
2025-01-08,AMER,Apparel,Wholesale,3,434.41
2024-12-27,AMER,Apparel,Retail,3,365.01
2024-10-23,LATAM,Beauty,Wholesale,3,144.26
2024-12-15,EMEA,Apparel,Retail,6,779.22
2025-08-15,LATAM,Electronics,Web,2,122.01
2024-11-29,LATAM,Grocery,Retail,3,178.85
2025-08-05,LATAM,Electronics,Web,4,224.71
2024-08-09,AMER,Grocery,Retail,2,266.41
2024-12-07,EMEA,Home,Web,3,277.21
2024-02-07,EMEA,Grocery,Retail,4,550.06
2024-11-26,AMER,Beauty,Wholesale,4,475.50
2025-07-27,APAC,Grocery,Wholesale,3,248.84
2024-06-27,APAC,Beauty,Web,1,129.93
2024-04-28,AMER,Electronics,Retail,2,296.58
2024-01-14,AMER,Apparel,Web,4,505.91
2024-08-16,EMEA,Beauty,Wholesale,2,263.20
2025-09-14,APAC,Outdoor,Retail,7,504.37
2025-01-15,LATAM,Outdoor,Web,3,263.61
2024-09-05,LATAM,Beauty,Web,2,119.93
2024-05-09,EMEA,Beauty,Retail,3,356.53
2024-02-07,EMEA,Electronics,Web,2,317.34
2025-09-20,APAC,Electronics,Web,2,172.03
2024-05-29,EMEA,Home,Wholesale,1,141.76
2024-03-11,AMER,Apparel,Wholesale,3,344.54
2024-06-22,EMEA,Electronics,Wholesale,4,457.61
2025-02-21,EMEA,Apparel,Retail,3,349.41
2024-09-15,APAC,Apparel,Wholesale,5,324.54
2024-10-11,APAC,Electronics,Web,6,436.73
2025-04-28,EMEA,Grocery,Retail,3,421.40
2025-11-04,APAC,Outdoor,Retail,6,403.37
2024-04-02,AMER,Apparel,Wholesale,6,709.08
2025-07-10,EMEA,Outdoor,Web,6,535.92
2025-08-22,LATAM,Outdoor,Wholesale,4,331.47
2024-06-27,LATAM,Grocery,Wholesale,6,556.75
2024-07-15,APAC,Beauty,Wholesale,6,596.06
2024-03-21,EMEA,Grocery,Retail,5,769.36
2025-12-21,EMEA,Home,Wholesale,4,412.69
2024-06-14,APAC,Electronics,Retail,5,634.28
2024-05-06,EMEA,Apparel,Wholesale,4,635.64
2025-07-29,EMEA,Home,Wholesale,4,387.12
2024-07-06,AMER,Apparel,Retail,6,938.94
2024-02-16,APAC,Grocery,Wholesale,1,101.73
2025-04-08,EMEA,Beauty,Wholesale,6,829.70
2024-08-03,APAC,Beauty,Web,3,285.75
2024-12-30,APAC,Beauty,Wholesale,3,255.44
2025-03-09,APAC,Electronics,Web,5,494.74
2024-11-03,AMER,Home,Retail,3,322.96
2025-07-06,EMEA,Beauty,Retail,7,954.43
2024-11-17,APAC,Electronics,Web,4,394.74
2025-01-11,AMER,Outdoor,Web,5,814.99
2024-06-06,APAC,Apparel,Retail,2,245.10
2024-12-22,APAC,Apparel,Wholesale,5,504.97
2024-11-01,LATAM,Apparel,Wholesale,4,199.87
2025-10-28,AMER,Grocery,Retail,3,377.72
2024-05-24,EMEA,Beauty,Wholesale,2,249.64
2024-08-14,EMEA,Grocery,Retail,3,289.37
2024-12-31,AMER,Electronics,Retail,2,281.53
2025-10-28,AMER,Electronics,Wholesale,4,356.80
2025-03-25,APAC,Apparel,Web,5,430.84
2024-04-24,LATAM,Grocery,Retail,3,243.94
2024-06-14,EMEA,Apparel,Wholesale,7,800.68
2024-12-08,EMEA,Grocery,Retail,3,308.66
2025-08-01,APAC,Beauty,Wholesale,3,235.78
2024-04-14,AMER,Electronics,Wholesale,5,668.44
2025-08-19,AMER,Home,Retail,2,280.26
2024-05-27,EMEA,Outdoor,Web,4,623.84
2024-02-16,APAC,Outdoor,Web,4,468.98
2025-08-09,EMEA,Home,Retail,7,609.18
2025-01-20,AMER,Beauty,Retail,5,772.85
2025-01-12,AMER,Electronics,Retail,2,209.02
2025-09-17,AMER,Outdoor,Wholesale,2,204.15
2024-11-20,LATAM,Grocery,Web,3,184.37
2025-05-06,APAC,Home,Retail,6,755.77
2025-08-08,AMER,Beauty,Wholesale,3,309.74
2024-11-22,LATAM,Outdoor,Wholesale,2,116.70
2024-04-20,EMEA,Electronics,Wholesale,7,1118.80
2025-08-22,AMER,Home,Wholesale,4,460.07
2024-12-07,AMER,Electronics,Wholesale,2,221.38
2025-04-29,APAC,Home,Web,5,611.58
2025-07-22,AMER,Electronics,Web,5,513.66
2025-01-20,AMER,Electronics,Retail,4,407.89
2024-02-09,EMEA,Electronics,Web,2,273.90
2025-08-12,AMER,Outdoor,Retail,7,645.70
2024-08-30,AMER,Outdoor,Retail,4,501.24
2024-09-20,APAC,Beauty,Retail,1,81.46
2025-01-21,APAC,Electronics,Web,5,387.03
2024-07-20,EMEA,Home,Retail,4,418.13
2025-03-29,APAC,Grocery,Retail,2,168.35
2024-04-21,AMER,Electronics,Retail,4,762.59
2025-09-21,APAC,Electronics,Retail,7,587.42
2024-11-01,APAC,Grocery,Retail,7,689.62
2024-08-21,EMEA,Home,Retail,6,559.85
2024-10-04,EMEA,Electronics,Web,3,249.02
2025-08-19,APAC,Outdoor,Web,4,360.35
2024-10-22,LATAM,Grocery,Web,4,236.13
2025-08-30,EMEA,Outdoor,Web,6,786.46
2025-03-03,LATAM,Beauty,Web,3,247.70
2024-05-25,EMEA,Outdoor,Web,5,750.12
2024-01-20,LATAM,Beauty,Wholesale,1,57.01
2025-05-03,LATAM,Beauty,Retail,6,547.61
2025-04-26,AMER,Outdoor,Retail,3,567.54
2024-10-27,APAC,Grocery,Wholesale,2,141.78
2024-07-09,APAC,Electronics,Retail,7,756.04
2025-03-30,APAC,Home,Wholesale,2,212.48
2024-05-17,LATAM,Home,Wholesale,4,363.91
2025-05-22,AMER,Electronics,Web,2,339.00
2025-12-03,LATAM,Electronics,Wholesale,1,70.02
2024-01-08,AMER,Outdoor,Web,7,726.32
2024-04-02,EMEA,Beauty,Wholesale,5,573.90
2025-11-05,LATAM,Grocery,Wholesale,2,148.50
2024-03-16,APAC,Grocery,Web,2,205.18
2024-02-04,APAC,Electronics,Web,3,344.34
2024-03-25,LATAM,Apparel,Web,5,456.88
2025-04-17,EMEA,Electronics,Retail,3,522.11
2025-01-15,APAC,Grocery,Web,4,372.96
2024-06-12,APAC,Beauty,Retail,1,106.16
2024-11-10,EMEA,Outdoor,Web,1,82.15
2024-02-05,APAC,Apparel,Wholesale,5,479.04
2025-12-24,AMER,Electronics,Retail,2,260.46
2024-08-27,APAC,Home,Retail,3,287.67
2024-09-28,LATAM,Grocery,Web,3,230.17
2025-06-09,APAC,Outdoor,Web,6,675.95
2024-06-26,LATAM,Electronics,Wholesale,3,283.24
2025-09-28,EMEA,Beauty,Retail,3,274.10
2025-05-19,APAC,Outdoor,Wholesale,3,346.28
2024-10-10,LATAM,Apparel,Web,2,112.73
2024-12-01,AMER,Outdoor,Retail,7,968.51
2025-10-30,APAC,Beauty,Retail,5,376.01
2025-05-29,EMEA,Apparel,Wholesale,7,780.67
2025-05-17,LATAM,Beauty,Web,1,85.49
2024-12-23,LATAM,Outdoor,Wholesale,3,174.12
2024-11-16,EMEA,Outdoor,Retail,7,811.70
2024-06-12,APAC,Outdoor,Retail,3,304.40
2024-10-13,AMER,Beauty,Retail,4,539.28
2025-07-21,EMEA,Beauty,Retail,2,188.98
2025-07-10,EMEA,Home,Retail,6,614.17
2024-05-23,AMER,Electronics,Retail,3,406.30
2024-05-01,EMEA,Outdoor,Web,2,339.28
2025-10-29,AMER,Grocery,Wholesale,3,359.66
2024-09-07,AMER,Grocery,Web,4,374.97
2024-08-03,EMEA,Outdoor,Retail,1,101.57
2025-11-22,AMER,Outdoor,Wholesale,4,350.26
2024-04-06,AMER,Home,Wholesale,5,826.80
2024-09-02,APAC,Outdoor,Retail,1,84.60
2025-08-22,APAC,Beauty,Retail,5,530.14
2025-10-18,LATAM,Home,Wholesale,5,240.05
2025-08-27,EMEA,Home,Web,5,638.28
2024-06-23,APAC,Beauty,Web,6,757.65
2025-11-13,APAC,Apparel,Wholesale,1,63.85
2025-03-31,EMEA,Beauty,Wholesale,1,88.62
2024-10-27,AMER,Apparel,Wholesale,1,118.35
2025-09-17,APAC,Outdoor,Web,7,572.95
2025-06-11,AMER,Outdoor,Web,4,584.09
2024-12-07,APAC,Outdoor,Web,2,176.68
2025-06-18,AMER,Apparel,Web,4,638.34
2025-05-24,EMEA,Outdoor,Retail,4,489.22
2024-04-25,EMEA,Home,Web,5,623.91
2024-02-02,APAC,Outdoor,Web,6,562.48
2024-01-14,APAC,Electronics,Web,3,339.92
2024-10-03,LATAM,Apparel,Web,2,111.63
2025-01-18,EMEA,Home,Web,6,766.08
2024-05-27,LATAM,Electronics,Wholesale,4,338.90
2024-07-19,APAC,Electronics,Web,3,312.37
2025-12-16,LATAM,Beauty,Retail,3,172.34
2024-11-17,EMEA,Grocery,Retail,2,189.75
2025-11-23,LATAM,Electronics,Retail,2,133.42
2024-04-03,LATAM,Grocery,Wholesale,2,214.71
2025-01-12,EMEA,Beauty,Web,1,117.39
2025-01-14,APAC,Electronics,Web,4,340.75
2025-08-26,AMER,Outdoor,Retail,2,291.39
2025-06-05,EMEA,Outdoor,Wholesale,3,386.60
2025-01-18,LATAM,Outdoor,Retail,6,410.48
2025-09-18,AMER,Apparel,Wholesale,6,770.04
2025-03-03,EMEA,Outdoor,Wholesale,4,326.78
2024-02-26,LATAM,Apparel,Web,7,519.09
2024-01-21,AMER,Electronics,Retail,3,447.94
2025-06-29,APAC,Home,Retail,2,221.27
2024-02-05,EMEA,Outdoor,Retail,3,335.75
2025-06-16,AMER,Beauty,Retail,7,1221.19
2025-08-04,EMEA,Outdoor,Web,6,723.23
2024-08-26,AMER,Beauty,Wholesale,2,183.46
2024-05-03,AMER,Apparel,Web,3,538.07
2024-06-28,AMER,Beauty,Wholesale,5,606.89
2025-04-14,EMEA,Electronics,Web,3,426.79
2025-09-26,LATAM,Grocery,Wholesale,5,357.67
2025-01-29,AMER,Electronics,Retail,7,1008.49
2024-07-08,EMEA,Apparel,Retail,4,584.12
2025-05-12,EMEA,Electronics,Retail,4,615.26
2025-07-30,LATAM,Home,Retail,2,155.21
2025-05-24,EMEA,Electronics,Web,5,852.32
2025-07-10,APAC,Grocery,Retail,4,384.26
2024-10-01,AMER,Apparel,Web,4,406.86
2025-05-05,AMER,Beauty,Wholesale,5,721.68
2024-05-04,LATAM,Grocery,Web,3,275.36
2024-09-06,AMER,Apparel,Wholesale,3,318.33
2024-10-05,AMER,Electronics,Web,2,201.63
2024-04-04,LATAM,Grocery,Wholesale,5,377.95
2025-04-23,EMEA,Home,Web,3,459.98
2024-09-05,AMER,Home,Retail,2,240.90
2025-07-16,EMEA,Apparel,Web,4,413.85
2024-07-15,AMER,Grocery,Web,3,446.29
2025-02-07,APAC,Electronics,Retail,2,193.77
2024-01-31,EMEA,Beauty,Retail,2,231.30
2024-12-14,LATAM,Beauty,Retail,2,144.17
2025-11-26,APAC,Grocery,Retail,4,353.15
2024-07-08,EMEA,Electronics,Retail,6,582.34
2024-08-07,AMER,Grocery,Wholesale,4,594.74
2024-03-31,LATAM,Apparel,Retail,5,361.49
2025-10-14,AMER,Home,Wholesale,5,466.31
2025-06-13,APAC,Outdoor,Retail,3,358.53
2025-10-02,APAC,Grocery,Wholesale,4,323.92
2024-03-31,EMEA,Apparel,Web,6,962.28
2024-12-05,AMER,Electronics,Retail,2,294.47
2024-02-03,APAC,Apparel,Wholesale,3,262.99
2025-01-04,APAC,Electronics,Wholesale,7,766.48
2025-06-08,EMEA,Electronics,Web,7,1097.89
2024-09-04,APAC,Beauty,Web,6,602.82
2025-09-30,LATAM,Apparel,Wholesale,3,153.05
2025-02-11,AMER,Outdoor,Retail,6,824.39
2024-12-24,LATAM,Apparel,Retail,5,363.73
2025-03-27,LATAM,Outdoor,Retail,3,232.45
2024-08-25,APAC,Beauty,Web,7,597.02
2025-03-08,APAC,Apparel,Retail,2,251.58
2025-09-25,EMEA,Electronics,Retail,6,672.86
2024-01-10,LATAM,Apparel,Web,3,168.14
2024-04-13,AMER,Beauty,Web,3,523.99
2024-01-19,APAC,Beauty,Wholesale,7,809.90
2024-11-01,APAC,Outdoor,Wholesale,4,297.92
2024-08-16,AMER,Grocery,Retail,2,183.94
2025-08-28,APAC,Beauty,Retail,6,429.17
2025-06-26,LATAM,Apparel,Retail,2,132.36
2024-05-20,APAC,Apparel,Retail,2,188.24
2025-09-21,AMER,Grocery,Web,3,366.82
2025-07-25,LATAM,Grocery,Retail,5,396.49
2024-06-23,AMER,Apparel,Wholesale,5,812.49
2024-10-26,EMEA,Grocery,Retail,4,316.28
2025-08-27,EMEA,Outdoor,Retail,7,861.19
2024-12-19,AMER,Electronics,Wholesale,7,1012.74
2025-10-21,EMEA,Home,Wholesale,6,655.86
2025-09-11,APAC,Grocery,Wholesale,4,295.78
2025-10-13,LATAM,Home,Wholesale,3,173.90
2024-08-06,AMER,Home,Web,4,473.17
2025-04-15,AMER,Home,Web,4,753.83
2024-09-04,APAC,Apparel,Web,4,399.57
2025-09-26,AMER,Home,Web,4,356.42
2025-11-23,EMEA,Grocery,Retail,3,319.36
2024-04-26,EMEA,Home,Web,6,691.47
2025-10-02,APAC,Electronics,Retail,1,66.48
2024-11-16,EMEA,Home,Web,2,161.74
2024-12-24,APAC,Beauty,Wholesale,2,209.81
2024-01-26,EMEA,Home,Retail,1,108.74
2025-01-01,APAC,Grocery,Wholesale,5,440.91
2025-12-23,LATAM,Electronics,Web,4,240.38
2024-06-04,EMEA,Electronics,Wholesale,7,811.58
2024-04-21,LATAM,Electronics,Web,2,162.22
2024-10-26,LATAM,Home,Web,6,379.20
2024-07-28,AMER,Grocery,Retail,7,1005.32
2024-03-23,EMEA,Grocery,Wholesale,2,281.97
2025-06-07,APAC,Grocery,Web,5,513.15
2025-03-20,AMER,Beauty,Web,4,671.59
2024-07-13,EMEA,Outdoor,Wholesale,4,443.15
2024-02-02,APAC,Grocery,Web,6,728.65
2025-03-31,EMEA,Grocery,Wholesale,3,173.21
2024-10-10,APAC,Home,Retail,2,160.33
2024-08-01,EMEA,Grocery,Retail,6,495.68
2025-12-28,EMEA,Grocery,Web,3,260.19
2025-11-27,AMER,Outdoor,Web,4,398.89
2024-01-14,EMEA,Electronics,Wholesale,4,520.94
2025-07-15,LATAM,Electronics,Retail,1,74.74
2025-10-18,EMEA,Grocery,Web,3,297.92
2024-05-25,EMEA,Outdoor,Wholesale,3,442.08
2024-07-06,EMEA,Grocery,Web,3,302.84
2025-02-23,APAC,Beauty,Retail,5,512.01
2025-02-11,LATAM,Beauty,Web,6,431.88
2025-06-03,AMER,Home,Web,3,413.11
2025-03-04,EMEA,Grocery,Wholesale,1,87.28
2024-01-10,APAC,Apparel,Retail,3,304.82
2025-04-03,APAC,Beauty,Retail,4,416.17
2024-04-14,APAC,Electronics,Web,5,473.95
2024-10-04,APAC,Beauty,Web,2,128.55
2024-03-08,EMEA,Electronics,Wholesale,6,826.90
2025-01-24,APAC,Beauty,Wholesale,2,223.34
2025-06-14,EMEA,Grocery,Wholesale,2,229.90
2025-04-24,EMEA,Electronics,Wholesale,7,1202.62
2025-12-27,LATAM,Apparel,Retail,2,124.33
2024-04-28,LATAM,Outdoor,Wholesale,1,83.94
2024-07-21,AMER,Apparel,Web,2,271.51
2024-12-24,LATAM,Electronics,Web,2,128.41
2024-06-27,APAC,Apparel,Wholesale,7,596.86
2025-10-05,LATAM,Electronics,Wholesale,4,216.13
2024-04-06,APAC,Beauty,Wholesale,4,552.35
2024-05-04,EMEA,Apparel,Wholesale,6,630.17
2024-05-09,LATAM,Electronics,Retail,5,459.89
2025-09-04,EMEA,Outdoor,Retail,3,368.11
2025-09-15,EMEA,Home,Web,5,494.79
2025-11-10,EMEA,Home,Web,4,428.26
2025-02-16,AMER,Home,Retail,5,574.75
2024-12-07,LATAM,Apparel,Web,1,70.83
2025-08-04,EMEA,Beauty,Wholesale,4,474.24
2025-06-20,EMEA,Outdoor,Wholesale,3,420.85
2025-05-30,EMEA,Grocery,Web,7,772.33
2024-01-24,APAC,Grocery,Wholesale,7,681.39
2024-07-13,AMER,Home,Web,6,619.12
2024-12-12,AMER,Apparel,Web,6,666.69
2025-12-10,EMEA,Beauty,Wholesale,7,823.48
2024-03-22,APAC,Apparel,Wholesale,4,433.82
2025-12-01,EMEA,Outdoor,Retail,1,88.84
2024-04-10,AMER,Grocery,Web,5,953.70
2025-09-15,LATAM,Beauty,Wholesale,2,100.14
2024-05-31,APAC,Home,Web,6,706.62
2024-10-28,LATAM,Electronics,Web,6,351.99
2024-11-30,LATAM,Grocery,Wholesale,4,228.70
2024-06-01,AMER,Home,Retail,7,770.64
2025-11-02,EMEA,Electronics,Retail,5,568.67
2024-01-08,EMEA,Electronics,Web,2,222.93
2025-08-06,EMEA,Electronics,Retail,3,276.62
2024-12-16,APAC,Apparel,Wholesale,4,290.27
2024-10-15,EMEA,Home,Wholesale,7,599.55
2024-10-18,APAC,Apparel,Wholesale,1,66.93
2025-05-22,EMEA,Electronics,Retail,4,628.16
2025-12-07,AMER,Electronics,Web,2,267.50
2024-03-07,EMEA,Apparel,Wholesale,5,828.87
2024-05-06,EMEA,Grocery,Web,4,478.25
2025-12-25,EMEA,Electronics,Web,4,404.05
2025-02-08,AMER,Home,Retail,4,495.01
2025-02-02,APAC,Apparel,Wholesale,3,385.41
2025-04-23,EMEA,Beauty,Wholesale,2,343.03
2024-01-19,AMER,Electronics,Wholesale,6,660.83
